4.541085817295171245e-01,-5.332383555412240073e-02,-2.095319430080912204e-01,1.093318137445897786e-03,6.852221410613122954e-01
5.658044575283003308e-01,3.190074099914780303e-01,-4.815671179011570269e-01,4.900398024572010791e-01,2.479841824040112663e-01
6.096206078112402782e-01,-1.988279348556498127e-01,2.127166493712798201e-02,2.130404752484686970e-01,5.834282839053129832e-01
8.957268019193940223e-01,-1.171122101686815631e-01,-2.669727645392303561e-01,1.236295725928492351e-01,6.609102070460568523e-01
8.079522112466217543e-01,-2.579683047430429976e-01,8.147332028531678594e-02,7.199623942800895127e-03,5.357337189353147400e-01
7.566255320691938069e-01,7.832425182981796880e-03,-4.161070808069593230e-02,2.742145995617931153e-02,2.868805161488751643e-01
1.008284542168777609e+00,1.424098291463952448e-01,-3.275860532843778428e-01,1.694359689646503520e-01,4.503235826910995665e-01
7.970369356092046331e-01,3.614798204931562453e-01,-2.129947798916654311e-01,1.148112806783284090e-01,2.933456676359549320e-01
4.280317899479443300e-01,3.315903298643941288e-01,-3.922497202849914433e-01,2.161580049039206475e-01,2.004560028210793377e-01
1.155616178372209646e+00,8.205399713197003564e-03,1.738008290537734757e-02,8.072058027430371874e-02,1.914569931570184180e-02
9.984091869542361941e-01,1.497838311073874662e-01,7.621865165946803411e-03,3.304128693761467228e-01,3.076615439153996268e-01
5.984905464354083326e-01,1.143078854408209333e-01,-2.502022381208253154e-01,3.227037870739245529e-01,-1.284441607689501552e-02
6.268697940237373256e-01,7.397694080895866886e-02,-3.734026193347915745e-01,-1.061448904447713226e-01,-7.123551607312783585e-02
7.856679628537052151e-01,4.273130933024655298e-01,-2.339030733053698574e-01,-3.136208593486613516e-01,4.239131463429895996e-01
4.612763971193020174e-01,1.219644968527056728e+00,-3.897224320916669038e-01,-3.359264996747720611e-01,1.197645359591309466e-02
5.758628293915086793e-01,1.003320761508305292e+00,3.074592875817950405e-02,-1.689738092064360930e-01,6.699710574831008181e-02
5.127573120865726031e-01,6.705401472408648589e-01,-1.465896026602153124e-01,7.362630766653537051e-02,2.869164424679932490e-01
5.075927536380533955e-02,1.003851397739991214e+00,4.351233716455766287e-01,-2.139510665444649962e-01,-5.446318709011394033e-02
1.363472488968906216e-01,6.548400190208104599e-01,2.291359966072745447e-01,1.346671850356577493e-01,4.216112777922814692e-01
3.166414882743348591e-01,6.110777729304496253e-01,1.235964686970249943e-01,3.191989362766399774e-01,2.122748754345409883e-01
1.524304368585620850e-01,2.234004738574683624e-01,-5.723154451914772012e-02,2.346300607308781094e-01,4.899903462257633735e-01
1.638171858208487264e-01,5.047412944348594888e-01,3.416530858310964369e-01,-1.929590347208214041e-02,2.391113901858770430e-01
-4.271002444823899374e-03,5.597962263144413697e-01,1.840436866039968367e-02,6.653263137517123615e-02,1.708463982971911155e-01
-8.908021529412706030e-02,7.672259082616282866e-01,6.345570797909861893e-01,9.269503111149768326e-04,-1.577603161933649467e-01
-4.948888310823090220e-01,7.558018795388438127e-01,6.155356229988632188e-01,2.905106744575861599e-01,2.810561741926639323e-01
-4.377304278797372605e-01,6.740037862506135236e-01,7.585481951957809832e-01,2.175951481792063047e-01,4.277959784511812247e-01
-2.152350166599482917e-01,6.145836953752026321e-01,4.188236564655985483e-01,-1.355762077042949876e-01,5.741461207975231962e-02
-1.408041203932804408e-01,6.823577063742941595e-01,7.361817054614644418e-01,1.806734052271714019e-01,3.620116881012443999e-01
-2.205172859452251277e-01,5.317717592947884819e-01,9.405423361058349307e-01,3.018287152845653964e-01,2.342049950207847342e-01
-4.029726166836737900e-01,5.895096220507671791e-01,5.911088273480977762e-01,3.072118655277808474e-01,5.050883705423309111e-03
-3.977538521534929039e-01,5.947793127428443460e-01,6.070855229446360246e-01,2.134929493126649092e-01,2.718864231118571229e-01
-2.827014449503381655e-01,3.673430365294701461e-01,1.083792962634797741e+00,3.116353876758780062e-01,2.831814769062746540e-01
-3.342604701329202066e-01,5.555045764232833250e-01,8.526037128386176889e-01,3.279572305284416123e-01,1.277340493362546514e-01
-4.476779202564884486e-02,4.667856900250574315e-01,8.531225719401117624e-01,1.881311115817204671e-01,6.089294454763012343e-01
-3.450131412780000906e-01,7.911291286219904739e-01,7.932224040034517865e-01,8.180865734046549598e-01,2.831554677624245064e-01
-7.054894206433939274e-01,4.279060474406113368e-01,5.063069085762760269e-01,8.667339530661439806e-01,3.799700335637811177e-01
-5.714020258767991134e-01,3.871453641076747498e-01,9.936716670841740928e-01,5.225718470956893791e-01,3.537796141854974152e-01
4.779305910185038808e-02,5.000171805484209253e-01,4.793576673688917378e-01,7.086331257075084711e-01,5.711436322362788420e-01
-4.089753855515371184e-01,4.335265409350538834e-01,1.134567027585632548e+00,3.850433739541323508e-01,6.198468413934437038e-01
1.372822590253608976e-01,-8.066582065333971485e-02,8.823457803944038114e-01,5.289876841553261544e-01,4.213642422742640559e-01
-2.136217300427920018e-02,3.814880184923391537e-02,8.885469095791708183e-01,7.718380225981364973e-01,7.434210219479047144e-01
-4.034151974197184437e-02,-1.251682407928082774e-01,7.908614172906399675e-01,6.239119764573561877e-01,4.742090322334015506e-01
7.108276349720071829e-02,3.836268945994331103e-02,9.969145583965983715e-01,1.205258740891510083e+00,7.528572222304561468e-01
3.093675627640986026e-01,-3.853960731876659995e-03,1.039508864553815970e+00,1.008365147135778850e+00,7.470102025433602577e-01
7.560671664311785500e-02,1.053251920217244952e-01,1.282041331821699659e+00,1.062640474549777059e+00,1.006913694953254002e+00
1.820957293580359460e-01,-2.258028100947986339e-01,8.229699010979304452e-01,6.482508318622884902e-01,4.831306062597136575e-01
4.090716167194519137e-02,-2.313654177667352485e-01,8.415684379385419689e-01,8.888150887297875391e-01,6.173784731824929484e-01
3.835963881231684303e-01,-2.199314974110498644e-01,8.013668719010620389e-01,1.123432201807737174e+00,8.958374908211396148e-01
4.628810171770559312e-01,2.014822257322226862e-02,9.518407464630171955e-01,1.084452124883769741e+00,9.115015646908755098e-01
4.688765232940738659e-01,-4.889589155771255358e-02,6.853822076848434808e-01,1.007848368567871855e+00,6.250181299671866419e-01
7.279717594738337461e-01,-6.590119612129234639e-02,9.606686994917070788e-01,1.079865047014043178e+00,9.373331976366907625e-01
5.796940610245524539e-01,-2.952873484668860349e-01,1.051232926803523648e+00,1.137801901735777221e+00,8.161025417603934295e-01
6.018047797650066810e-01,-3.398764257072277584e-01,2.936778400087633467e-01,7.496183783478870266e-01,6.676593416475190557e-01
8.608480911402076607e-01,-1.527507512051347605e-01,5.263145395108757008e-01,1.172081366189492213e+00,1.401464758304519886e+00
2.554746757508626342e-01,-1.109177719410820440e-01,4.349801078828194889e-01,1.018113008130468122e+00,8.385398463172158978e-01
4.940464865548048756e-01,-2.954221197194285553e-01,7.381846554161375362e-01,1.065162079087833780e+00,1.137846031320037143e+00
1.002562475759038785e+00,-4.994681403158110489e-02,4.165949754832202756e-01,9.865078402282173586e-01,1.123720039836164419e+00
9.305006509072702992e-01,6.582024706316247364e-03,6.949256556592791068e-01,1.087137079659732830e+00,1.221372989327250025e+00
8.439540814202489694e-01,-5.543122296733524745e-01,8.242190538909376363e-01,1.024234071325886619e+00,8.259059702642450596e-01
7.776672918716504013e-01,-1.467822564086739001e-02,6.070986217891152226e-01,7.658013582170691835e-01,1.175192108967502813e+00
7.084102483759984192e-01,-7.818922146150389385e-02,2.437225545752534639e-01,1.281059667678827507e+00,1.298708406427581341e+00
8.802227690792545634e-01,-1.205460830353882740e-02,1.092739559879312705e-01,8.980880600829534988e-01,1.210322078216219399e+00
5.304134929882338145e-01,1.748323869775849082e-01,-2.442745080861538631e-01,1.255778875582594267e+00,1.315002273875521377e+00
5.596114863535319728e-01,-2.160589140470774439e-01,3.886795240844788113e-01,9.261192886804617830e-01,1.389415895342063223e+00
5.117501988936872248e-01,-2.958306718677574665e-01,7.576399183405269078e-02,8.766028775339484991e-01,1.470722002508103143e+00
5.061320721033694126e-01,3.645284676638765875e-01,2.504009730288459523e-01,5.459434388810564531e-01,1.210232689887981383e+00
1.740046691917778721e-01,-3.106290004621925505e-04,1.978898451808991932e-01,8.636863776285380601e-01,1.135449624309962324e+00
5.239285944777971604e-01,2.191587250813327725e-01,-6.348531692745554289e-02,1.331051862130219421e+00,1.361111548836002161e+00
2.214968143621002805e-01,4.129657101351942861e-01,2.752161299689229734e-01,1.084558039875870961e+00,1.260790907836169206e+00
4.942217640848264870e-01,2.037152967236265932e-01,-3.133817357990997809e-02,8.246950326364496098e-01,1.272880143373305906e+00
1.051862617218923407e-01,1.160646042706332537e-01,-4.749789827323901148e-02,8.907047524862963250e-01,1.284421438115587843e+00
1.008580136170499353e-01,5.303158338903846136e-01,-1.423235744995549890e-01,1.032592021314408637e+00,9.534057936630466745e-01
-1.280774775897543932e-02,4.400563493559420114e-01,1.253704500921920539e-01,8.207406036474692579e-01,1.064645346161643413e+00
-2.434044144499172280e-01,6.688031037703424664e-01,-1.600554971029061191e-02,9.662585494604221115e-01,1.330746101766033807e+00
5.155899528239238361e-02,4.903993272107654566e-01,5.434554866802638884e-01,7.312840920941861000e-01,1.151277037900212630e+00
1.822540330199420300e-01,5.607131740784294660e-01,-6.011879100048676816e-02,6.147940325446592524e-01,8.834616540021112963e-01
-2.974507152673955823e-01,5.921428957526828629e-01,1.411282624832375932e-02,6.879539692098526338e-01,1.477171773502117258e+00
-3.861838299782556772e-01,8.844754943497347144e-01,-7.568518857963754676e-02,5.562155223124027881e-01,1.014523986761360019e+00
-5.027438961214040214e-01,8.451536809099832182e-01,2.425277863432508396e-01,2.438273339704801757e-01,1.393511603809686861e+00
-7.357338384660772057e-01,4.756807635466905326e-01,1.150205551210436855e-01,7.159666700483691137e-01,1.352508791113767206e+00
-4.608490578783038250e-01,1.276698576544774699e+00,-2.271033113283935645e-01,5.299232434640888112e-01,1.093435744588844072e+00
-3.891185902479076253e-01,7.842238710522754230e-01,1.631037706602915804e-01,7.578595706588608927e-01,9.942638640625358626e-01
-1.738364347562925405e-01,6.222706088245057998e-01,2.506233887670083482e-01,3.222745092434238234e-01,1.186602131801072879e+00
-1.913770203008527127e-01,1.003015876516111682e+00,1.797518584086654769e-02,4.140176239243233414e-01,1.591894050300867169e+00
-3.404231107644748455e-01,7.290601374295035964e-01,3.039367796473926853e-02,1.882274628442034414e-01,1.434287935741485720e+00
-3.643779923516958230e-01,1.275026624855922774e+00,1.046791859832363336e-01,4.557589513642710255e-01,1.044775198863253651e+00
-2.059027845900601728e-02,1.024475352300170394e+00,2.859951017310515820e-01,3.064060809310089062e-01,1.330696598738352110e+00
-2.380379678123775711e-01,8.812831554040012616e-01,1.803311273489541233e-01,3.241192059913447499e-01,6.489772226452558135e-01
-3.153372760084713899e-01,1.220298523482322484e+00,-9.908353302977129795e-02,3.120024010308768414e-01,1.128985425945428833e+00
1.667402077114030767e-01,9.577104766121542490e-01,2.182700773554879792e-01,2.456356823627696695e-01,1.053152351592021141e+00
1.463404661806273488e-01,5.036055385844397936e-01,7.193920937591484766e-01,4.718353817530536176e-01,1.113604552460250252e+00
4.550571146601019995e-02,9.748756159578061409e-01,6.187571135227131203e-01,3.229796891323833963e-01,1.143219556160706141e+00
1.336055223212512244e-02,6.179966476756743043e-01,7.550882873762965186e-01,2.368668692534275644e-01,1.316598509270668904e+00
-1.228042919448880665e-01,7.615489478507512233e-01,6.474116510169729555e-01,3.583361842328719460e-01,2.845737906575629417e-01
4.707101517984875194e-01,6.737165446191254459e-01,1.126282159963773122e+00,4.721509985112365970e-01,6.138953697054596592e-01
1.575952387847172065e-01,4.619481416280025732e-01,6.475088163776796524e-01,3.352511097640923921e-01,1.046044175233580287e+00
-3.424887721671820984e-02,2.718796400431207627e-01,6.966749648026648867e-01,2.466115756753829713e-01,1.023673333971942379e+00
7.781809102239003462e-01,5.524183944413897374e-01,6.973170805843963427e-01,5.431565777140806572e-02,9.844370640494295444e-01
6.517262988360207343e-01,2.258325435822732818e-01,7.870836132519389849e-01,3.142240995530377612e-01,3.290669350012421779e-01
3.494511059776325146e-01,-8.227284382840149846e-02,1.023869964230667673e+00,6.141587654793829731e-01,1.102478556297704193e+00
2.715615452298245636e-01,2.509686363531311026e-01,4.227806470000672889e-01,5.376614263373925562e-01,7.004670213260050238e-01
7.449336329166708071e-01,4.371847624319503134e-01,6.927195454674572872e-01,2.700281783732823571e-01,1.185593207797778881e+00
4.047590870402208996e-01,2.836164130858361831e-01,1.264411613704409465e+00,4.377272412120441492e-01,6.945218961281707237e-01
9.047532782485798730e-01,4.701438582431739510e-01,8.761271511041714977e-01,5.768764203990024431e-01,7.607001091284999461e-01
7.943784682966563704e-01,2.011473090973960598e-01,8.802288206245452162e-01,4.281850275825805907e-01,8.224470668262648942e-01
8.463068834566476184e-01,-3.054916824884096327e-03,1.023331009094242683e+00,5.813963179435623907e-01,5.259196143164931447e-01
8.299197384839243075e-01,-2.521462678608690777e-02,8.197256287863760038e-01,4.028030093770080811e-01,1.025181453883081684e-01
8.124003066125240480e-01,-1.629841089388266162e-01,1.134355990404875447e+00,7.611350839529955614e-01,7.439114848572102590e-01
8.951829711591328120e-01,2.428812230229888680e-01,8.915299597509922513e-01,6.412293268491586762e-01,5.943614858132405532e-01
5.608521364241630947e-01,-2.908626541316294278e-01,1.417233580278452587e+00,4.333136401218254941e-01,8.484857585896008469e-01
6.417854067275832186e-01,-2.639635343101692788e-01,8.821488614815143903e-01,5.059850208673291050e-01,6.560854923352600343e-01
7.624111510779935097e-01,-2.099920203271775088e-01,1.079292017494980493e+00,5.575845853854324297e-01,7.478087241785525974e-01
7.185268743578018258e-01,-3.726967948462666519e-02,1.027395255775652938e+00,1.108812339199824581e+00,6.563809900992290114e-01
4.368450249967640309e-01,-3.616268948920670634e-01,1.041473419111859755e+00,4.807178715341419717e-01,6.075500615590669895e-01
4.804391349540415579e-01,-2.651278554603390125e-01,1.048121996828305758e+00,6.139833409211524762e-01,2.891208220001885154e-01
5.046173534712458109e-01,-2.657133481392884300e-02,1.151575662348974571e+00,6.243973892051680741e-01,2.395874278475275676e-01
3.024681349513236861e-01,2.367742052527337382e-01,1.086035217060350222e+00,6.090531802206344825e-01,7.494722865763858710e-01
6.659021372949679440e-01,2.052474414418978960e-02,1.382988880717090030e+00,5.588922490560581657e-01,5.748017529198634623e-01
2.102853404307254981e-01,6.443263842617123933e-03,1.023687636472789819e+00,7.273996161665350346e-01,3.912436123863232140e-01
1.168660773220696475e-01,-3.086851821696498521e-01,1.216851022032993779e+00,1.111318999931805163e+00,1.048272936215314477e+00
2.749683786657722839e-01,-1.167094260309714249e-01,8.916280038076536130e-01,1.580521700312509603e+00,9.300871606909086875e-01
1.512363078503023428e-01,1.886375821364190131e-01,9.938796159895171289e-01,9.507640992482415676e-01,4.308842167110843446e-01
